Date,DomainCountryCode,AverageDocTone,NumberOfArticles,Country,Lat,Lon,NATO,REGION,CONTINENT
2022-06-04,MY,-2.514695965,297,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-06-05,MY,-3.536883219,540,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-06-06,MY,-3.357090387,424,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-06-07,MY,-3.049195485,568,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-06-08,MY,-3.830256206,735,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-06-09,MY,-4.513377427,523,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-06-10,MY,-3.701431149,750,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-06-11,MY,-3.735433817,620,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-06-12,MY,-3.163635256,617,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-06-13,MY,-4.687631811,814,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-06-14,MY,-3.860261671,771,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-06-15,MY,-3.42770382,766,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-06-16,MY,-3.090046085,699,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-06-17,MY,-1.82328375,744,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-06-18,MY,-2.779362678,347,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-06-19,MY,-2.111355122,534,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-06-20,MY,-3.114087922,807,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-06-21,MY,-3.175698636,566,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-06-22,MY,-3.057419018,710,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-06-23,MY,-3.493134848,597,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-06-24,MY,-2.793089572,452,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-06-25,MY,-2.48486285,346,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-06-26,MY,-3.326377879,958,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-06-27,MY,-3.288426203,1033,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-06-28,MY,-4.151431931,880,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-06-29,MY,-3.293245681,684,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-06-30,MY,-2.823391708,822,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-01,MY,-2.681482077,1022,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-02,MY,-4.372098956,430,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-03,MY,-4.107437075,449,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-04,MY,-2.594493747,688,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-05,MY,-2.742958887,731,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-06,MY,-3.119852452,645,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-07,MY,-4.900665566,1101,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-08,MY,-3.620925544,1168,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-09,MY,-3.172723813,440,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-10,MY,-4.280693885,340,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-11,MY,-2.095986004,426,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-12,MY,-3.503931195,672,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-13,MY,-3.896132908,681,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-14,MY,-4.179196309,566,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-15,MY,-3.181550198,477,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-16,MY,-4.349673387,287,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-17,MY,-4.091465089,403,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-18,MY,-4.498632107,610,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-19,MY,-4.113491689,817,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-20,MY,-2.548481181,576,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-21,MY,-3.774943437,785,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-22,MY,-3.188563097,632,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-23,MY,-2.735232108,504,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-24,MY,-3.199051259,474,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-25,MY,-2.917712214,408,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-26,MY,-3.108444115,508,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-27,MY,-2.223895557,546,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-28,MY,-2.901484069,445,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-29,MY,-3.738536769,337,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-30,MY,-4.691350236,246,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-07-31,MY,-4.823753071,308,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-01,MY,-3.58867939,424,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-02,MY,-2.679375059,576,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-03,MY,-3.405537495,398,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-04,MY,-2.970371513,448,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-05,MY,-2.703948957,518,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-06,MY,-3.261462715,230,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-07,MY,-5.658394518,242,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-08,MY,-3.564430202,532,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-09,MY,-3.04808202,589,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-10,MY,-3.447186214,609,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-11,MY,-2.383441013,526,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-12,MY,-2.81883433,390,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-13,MY,-2.761542418,142,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-14,MY,-4.074506499,273,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-15,MY,-3.13429748,453,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-16,MY,-1.90325354,312,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-17,MY,-3.077795943,512,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-18,MY,-3.260062345,310,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-19,MY,-2.767800141,502,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-20,MY,-3.439351595,245,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-21,MY,-2.847640675,480,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-22,MY,-4.266837817,469,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-23,MY,-3.818420016,743,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-24,MY,-3.259780691,612,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-25,MY,-4.080756591,678,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-26,MY,-3.013897974,231,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-27,MY,-3.043319903,335,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-28,MY,-3.131460835,352,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-29,MY,-3.847495957,369,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-30,MY,-3.468525702,434,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-08-31,MY,-3.09720733,318,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-01,MY,-3.016116203,539,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-02,MY,-4.472608128,295,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-03,MY,-1.945963983,177,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-04,MY,-2.606241718,377,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-05,MY,-3.103441075,277,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-06,MY,-3.617881016,374,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-07,MY,-2.588279287,481,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-08,MY,-3.586975017,329,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-09,MY,-2.746716086,331,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-10,MY,-2.65784286,95,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-11,MY,-3.620666948,267,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-12,MY,-3.309508318,594,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-13,MY,-2.947781465,535,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-14,MY,-1.873375364,439,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-15,MY,-2.773836949,556,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-16,MY,-3.251644234,919,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-17,MY,-2.952304605,326,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-18,MY,-4.01693685,273,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-19,MY,-4.239023644,375,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-20,MY,-3.221267538,511,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-21,MY,-3.897703812,489,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-22,MY,-3.907004062,702,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-23,MY,-2.845005924,619,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-24,MY,-3.965136085,321,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-25,MY,-4.094788139,487,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-26,MY,-4.170707873,671,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-27,MY,-2.758332905,418,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-28,MY,-2.679653323,585,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-29,MY,-2.379264193,582,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-09-30,MY,-2.958320401,547,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-01,MY,-2.171566356,250,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-02,MY,-2.796809768,252,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-03,MY,-2.753067614,563,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-04,MY,-2.558565859,374,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-05,MY,-2.956029926,429,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-06,MY,-3.934238041,311,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-07,MY,-3.176577421,459,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-08,MY,-2.799288652,224,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-09,MY,-3.975562858,224,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-10,MY,-4.497962421,580,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-11,MY,-3.569413335,496,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-12,MY,-3.052259392,684,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-13,MY,-3.412240472,481,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-14,MY,-2.930433103,495,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-15,MY,-3.285348857,297,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-16,MY,-2.019160739,188,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-17,MY,-4.050510775,455,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-18,MY,-5.03947957,550,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-19,MY,-2.933200972,514,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-20,MY,-3.926925732,570,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-21,MY,-2.275527738,401,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-22,MY,-3.381384727,243,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-23,MY,-5.1825474,213,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-24,MY,-4.514909064,494,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-25,MY,-3.528547069,482,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-26,MY,-3.497162396,427,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-27,MY,-3.594039796,498,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-28,MY,-3.555514187,428,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-29,MY,-3.800213513,263,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-30,MY,-3.171122828,205,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-10-31,MY,-2.867014262,284,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-11-01,MY,-3.818087831,487,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-11-02,MY,-2.962548107,608,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-11-03,MY,-3.379757208,513,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-11-04,MY,-1.987769194,343,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-11-05,MY,-4.439023928,210,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-11-06,MY,-2.525153743,230,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-11-07,MY,-1.07342603,329,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-11-08,MY,-1.419793425,308,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-11-09,MY,-2.364338823,855,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-11-10,MY,-1.65480887,559,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-11-11,MY,-4.106710304,24,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-11-12,MY,-1.767606975,585,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-11-13,MY,-2.493285728,339,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-11-14,MY,-3.053491852,466,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-11-15,MY,-3.571573262,560,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-11-16,MY,-4.22938039,1115,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-11-17,MY,-5.341809075,1021,Malaysia,4.210484,101.975766,0,South-eastern Asia,Asia
2022-01-01,NI,-7.524123104,62,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-02,NI,-1.701352348,63,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-03,NI,-4.453907028,30,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-04,NI,-4.08064843,47,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-05,NI,-2.460032648,30,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-06,NI,2.394342515,26,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-09,NI,-3.379696026,155,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-10,NI,0.646538183,162,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-11,NI,-2.903937777,90,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-12,NI,-1.548777351,86,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-13,NI,0.171558249,120,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-14,NI,-2.549213236,80,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-15,NI,-0.060825865,34,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-16,NI,-7.101372774,38,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-17,NI,-1.14790177,238,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-18,NI,-4.639439185,68,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-19,NI,-2.722947935,35,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-20,NI,-5.168810589,128,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-21,NI,0.592074573,73,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-22,NI,-0.913069978,122,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-23,NI,-5.026243376,86,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-24,NI,-3.210123037,328,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-25,NI,-3.235976684,150,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-26,NI,-0.893638058,160,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-27,NI,-3.167600853,270,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-28,NI,-2.305093131,171,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-29,NI,-3.363434878,353,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-30,NI,-3.903801978,124,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-01-31,NI,-2.681248069,288,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-01,NI,-2.512041431,353,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-02,NI,-3.703620681,327,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-03,NI,-1.966895178,254,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-04,NI,-2.950867239,354,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-05,NI,-3.154425848,61,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-06,NI,-1.533557161,268,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-07,NI,-1.942683337,388,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-08,NI,-3.689115113,143,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-09,NI,-2.824318455,256,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-10,NI,-2.453768408,155,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-11,NI,-2.377162544,550,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-12,NI,-3.52810673,555,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-13,NI,-4.128335221,153,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-14,NI,-3.698036521,387,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-15,NI,-2.516871196,259,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-16,NI,-3.140591201,367,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-17,NI,-3.356490661,445,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-18,NI,-5.360023712,321,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-19,NI,-4.88775248,379,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-20,NI,-3.900377113,592,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-21,NI,-4.904527199,499,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-22,NI,-3.886126705,1632,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-23,NI,-2.846233949,1295,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-24,NI,-3.69330169,6111,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-25,NI,-3.195832373,6400,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-26,NI,-2.935715514,4710,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-27,NI,-2.710129556,6088,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-02-28,NI,-2.754770019,7237,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-01,NI,-3.135810299,6194,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-02,NI,-3.294556656,5830,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-03,NI,-3.515054497,4371,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-04,NI,-3.23991808,5359,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-05,NI,-3.325680464,3874,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-06,NI,-3.209520728,2701,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-07,NI,-3.602071179,4908,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-08,NI,-3.357855314,3283,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-09,NI,-3.639534792,3020,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-10,NI,-3.525783199,3229,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-11,NI,-3.490728709,2559,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-12,NI,-3.619815088,1676,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-13,NI,-3.81381377,2649,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-14,NI,-3.410933496,2810,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-15,NI,-3.844841544,2138,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-16,NI,-3.568838855,2654,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-17,NI,-3.593525958,2377,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-18,NI,-2.493714698,2906,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-19,NI,-2.564206656,1175,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-20,NI,-3.011020218,1587,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-21,NI,-3.695237047,1799,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-22,NI,-3.832077298,1474,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-23,NI,-3.383490961,1098,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-24,NI,-3.851444505,2074,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-25,NI,-3.564527892,1963,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-26,NI,-3.467691729,1053,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-27,NI,-3.570599591,1158,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-28,NI,-3.818912493,1330,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-29,NI,-2.702803069,1044,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-30,NI,-3.590904997,784,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-03-31,NI,-3.598361624,1384,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-01,NI,-2.769732277,1012,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-02,NI,-3.751997772,926,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-03,NI,-4.416492529,873,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-04,NI,-5.123531015,1116,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-05,NI,-3.837486697,1535,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-06,NI,-4.422711462,1480,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-07,NI,-2.987544717,1634,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-08,NI,-3.792401951,1783,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-09,NI,-4.990296289,921,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-10,NI,-4.167682613,498,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-11,NI,-4.336114685,1074,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-12,NI,-3.503172546,996,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-13,NI,-4.555116491,1364,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-14,NI,-3.971080842,1417,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-15,NI,-4.3261627,1476,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-16,NI,-4.876291153,1170,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-17,NI,-3.913157124,724,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-18,NI,-4.444665326,813,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-19,NI,-4.006453392,1187,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-20,NI,-3.315417962,1433,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-21,NI,-2.455218907,1155,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-22,NI,-3.347204125,835,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-23,NI,-3.66603374,738,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-24,NI,-3.021849752,467,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-25,NI,-2.032477245,1530,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-26,NI,-2.315527574,1480,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-27,NI,-3.186583713,1835,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-28,NI,-3.651625941,1419,Nigeria,9.081999,8.675277,0,Western Africa,Africa
2022-04-29,NI,-2.889039892,1392,Nigeria,9.081999,8.675277,0,Western Africa,Africa
