Date,Series,Value
6/27/22,CNBC,22.6667
6/28/22,CNBC,30.6667
6/29/22,CNBC,43.3333
6/30/22,CNBC,43.6667
7/1/22,CNBC,41
7/2/22,CNBC,33.3333
7/3/22,CNBC,15
7/4/22,CNBC,8
7/5/22,CNBC,11
7/6/22,CNBC,19.3333
7/7/22,CNBC,23.3333
7/8/22,CNBC,23.3333
7/9/22,CNBC,17.6667
7/10/22,CNBC,11.3333
7/11/22,CNBC,5.6667
7/12/22,CNBC,10
7/13/22,CNBC,16.3333
7/14/22,CNBC,27.3333
7/15/22,CNBC,30
7/16/22,CNBC,33
7/17/22,CNBC,19
7/18/22,CNBC,14.6667
