Date,Series,Value
10/17/20,RT,38.6667
10/18/20,RT,20.6667
10/19/20,RT,14.3333
10/20/20,RT,13
10/21/20,RT,20.6667
10/22/20,RT,41.3333
10/23/20,RT,48
10/24/20,RT,47
10/25/20,RT,20
10/26/20,RT,11.6667
10/27/20,RT,15
10/28/20,RT,15
10/29/20,RT,14
10/30/20,RT,5
10/31/20,RT,7
11/1/20,RT,6
11/2/20,RT,17.3333
11/3/20,RT,21.3333
11/4/20,RT,24.6667
11/5/20,RT,13
11/6/20,RT,4.3333
11/7/20,RT,3.6667
11/8/20,RT,3.3333
11/9/20,RT,5.3333
11/10/20,RT,6.3333
11/11/20,RT,5.6667
11/12/20,RT,4
11/13/20,RT,4
11/14/20,RT,10.3333
11/15/20,RT,15.3333
11/16/20,RT,39
11/17/20,RT,43.6667
11/18/20,RT,38.3333
11/19/20,RT,11
11/20/20,RT,8
11/21/20,RT,12.6667
11/22/20,RT,12.6667
11/23/20,RT,5
11/24/20,RT,0.3333
11/25/20,RT,0.3333
11/26/20,RT,3
11/27/20,RT,5.6667
11/28/20,RT,6.3333
11/29/20,RT,3.6667
11/30/20,RT,9.3333
12/1/20,RT,15.6667
12/2/20,RT,17.3333
12/3/20,RT,10.6667
12/4/20,RT,6.6667
12/5/20,RT,6
12/6/20,RT,4.3333
12/7/20,RT,3.3333
12/8/20,RT,2.6667
12/9/20,RT,4
12/10/20,RT,2
12/11/20,RT,1.3333
12/12/20,RT,0
12/13/20,RT,0
12/14/20,RT,0
12/15/20,RT,0.3333
12/16/20,RT,8.3333
12/17/20,RT,15.6667
12/18/20,RT,16
12/19/20,RT,22.3333
12/20/20,RT,18
12/21/20,RT,17.3333
12/22/20,RT,3.3333
12/23/20,RT,7
12/24/20,RT,8.3333
12/25/20,RT,20.6667
12/26/20,RT,23.6667
12/27/20,RT,29.3333
12/28/20,RT,21
12/29/20,RT,11.3333
12/30/20,RT,4.3333
12/31/20,RT,2
1/1/21,RT,19.3333
1/2/21,RT,26.3333
1/3/21,RT,24.3333
1/4/21,RT,7
1/5/21,RT,0
1/6/21,RT,2.3333
1/7/21,RT,3.6667
1/8/21,RT,4.3333
1/9/21,RT,3.6667
1/10/21,RT,2.3333
1/11/21,RT,7.3333
1/12/21,RT,7.6667
1/13/21,RT,25.6667
1/14/21,RT,22.6667
1/15/21,RT,20.6667
1/16/21,RT,9
1/17/21,RT,9.6667
1/18/21,RT,20
1/19/21,RT,16
1/20/21,RT,23.6667
1/21/21,RT,17.3333
1/22/21,RT,17
1/23/21,RT,6.6667
1/24/21,RT,7.3333
1/25/21,RT,20
1/26/21,RT,32
1/27/21,RT,38
1/28/21,RT,34.3333
1/29/21,RT,67.6667
1/30/21,RT,128
1/31/21,RT,207.3333
2/1/21,RT,163.3333
2/2/21,RT,92.3333
2/3/21,RT,2
2/4/21,RT,5
2/5/21,RT,10.6667
2/6/21,RT,10.6667
2/7/21,RT,5.6667
2/8/21,RT,0
2/9/21,RT,0
2/10/21,RT,0
2/11/21,RT,0.3333
2/12/21,RT,0.6667
2/13/21,RT,0.6667
2/14/21,RT,0.3333
2/15/21,RT,2
2/16/21,RT,2.6667
2/17/21,RT,17.6667
2/18/21,RT,17.3333
2/19/21,RT,17
2/20/21,RT,2
2/21/21,RT,2.3333
2/22/21,RT,2.3333
2/23/21,RT,2.3333
2/24/21,RT,1
2/25/21,RT,1
2/26/21,RT,1.3333
2/27/21,RT,0.6667
2/28/21,RT,0.6667
3/1/21,RT,0.6667
3/2/21,RT,4
3/3/21,RT,3.6667
3/4/21,RT,5.3333
3/5/21,RT,9
3/6/21,RT,12.3333
3/7/21,RT,17
3/8/21,RT,57.3333
3/9/21,RT,70.3333
3/10/21,RT,63.6667
3/11/21,RT,17.6667
3/12/21,RT,1.3333
3/13/21,RT,1.6667
3/14/21,RT,0.3333
3/15/21,RT,0.3333
3/16/21,RT,0
3/17/21,RT,2.6667
3/18/21,RT,21.3333
3/19/21,RT,29
3/20/21,RT,26.3333
3/21/21,RT,7.6667
3/22/21,RT,12.3333
3/23/21,RT,12.3333
3/24/21,RT,18
3/25/21,RT,13
3/26/21,RT,22.6667
3/27/21,RT,18.3333
3/28/21,RT,14
3/29/21,RT,7.3333
3/30/21,RT,6.3333
3/31/21,RT,18
4/1/21,RT,19
4/2/21,RT,22
4/3/21,RT,8
4/4/21,RT,4.6667
4/5/21,RT,112.6667
4/6/21,RT,181.6667
4/7/21,RT,261
4/8/21,RT,167.6667
4/9/21,RT,105.6667
4/10/21,RT,27.3333
4/11/21,RT,9.3333
4/12/21,RT,63
4/13/21,RT,84.3333
4/14/21,RT,126.6667
