Date,Word,% Monitored Articles
3/22/21,oil,0.0679
3/23/21,oil,0.0658
3/24/21,oil,0.0664
3/25/21,oil,0.082
3/26/21,oil,0.0972
3/27/21,oil,0.1023
3/28/21,oil,0.0763
3/29/21,oil,0.0822
3/30/21,oil,0.081
3/31/21,oil,0.1117
4/1/21,oil,0.1014
4/2/21,oil,0.1172
4/3/21,oil,0.0803
4/4/21,oil,0.0695
4/5/21,oil,0.1037
4/6/21,oil,0.0919
4/7/21,oil,0.0986
4/8/21,oil,0.102
4/9/21,oil,0.0887
4/10/21,oil,0.0547
4/11/21,oil,0.0787
4/12/21,oil,0.0939
4/13/21,oil,0.0844
4/14/21,oil,0.0899
4/15/21,oil,0.1015
4/16/21,oil,0.0905
4/17/21,oil,0.0788
4/18/21,oil,0.0534
4/19/21,oil,0.0986
4/20/21,oil,0.0874
4/21/21,oil,0.1055
4/22/21,oil,0.0875
4/23/21,oil,0.097
4/24/21,oil,0.0576
4/25/21,oil,0.0583
4/26/21,oil,0.1023
4/27/21,oil,0.08
4/28/21,oil,0.1363
4/29/21,oil,0.1902
4/30/21,oil,0.1352
5/1/21,oil,0.0874
5/2/21,oil,0.093
5/3/21,oil,0.06
5/4/21,oil,0.0537
5/5/21,oil,0.0734
5/6/21,oil,0.1162
5/7/21,oil,0.0804
5/8/21,oil,0.0678
5/9/21,oil,0.1368
5/10/21,oil,0.1126
5/11/21,oil,0.0866
5/12/21,oil,0.1147
5/13/21,oil,0.1081
5/14/21,oil,0.1247
5/15/21,oil,0.0769
5/16/21,oil,0.0779
5/17/21,oil,0.0923
5/18/21,oil,0.1261
5/19/21,oil,0.0898
5/20/21,oil,0.0949
5/21/21,oil,0.0947
5/22/21,oil,0.0667
5/23/21,oil,0.0499
5/24/21,oil,0.0851
5/25/21,oil,0.0922
5/26/21,oil,0.0786
5/27/21,oil,0.0804
5/28/21,oil,0.1351
5/29/21,oil,0.0979
5/30/21,oil,0.0644
5/31/21,oil,0.0947
6/1/21,oil,0.115
6/2/21,oil,0.1105
6/3/21,oil,0.0974
6/4/21,oil,0.0868
6/5/21,oil,0.0856
6/6/21,oil,0.0851
6/7/21,oil,0.1027
6/8/21,oil,0.0843
6/9/21,oil,0.0967
6/10/21,oil,0.0962
6/11/21,oil,0.0971
6/12/21,oil,0.0647
6/13/21,oil,0.0699
6/14/21,oil,0.148
6/15/21,oil,0.1214
6/16/21,oil,0.2251
6/17/21,oil,0.1512
6/18/21,oil,0.1014
6/19/21,oil,0.0726
6/20/21,oil,0.0591
6/21/21,oil,0.0836
6/22/21,oil,0.0774
6/23/21,oil,0.0636
6/24/21,oil,0.0835
6/25/21,oil,0.0983
6/26/21,oil,0.0684
6/27/21,oil,0.0565
6/28/21,oil,0.0571
6/29/21,oil,0.0753
6/30/21,oil,0.0795
7/1/21,oil,0.1003
7/2/21,oil,0.1197
7/3/21,oil,0.1308
7/4/21,oil,0.0728
7/5/21,oil,0.1053
7/6/21,oil,0.0764
7/7/21,oil,0.0821
7/8/21,oil,0.0697
7/9/21,oil,0.0687
7/10/21,oil,0.0553
7/11/21,oil,0.0487
7/12/21,oil,0.1144
7/13/21,oil,0.1045
7/14/21,oil,0.0743
7/15/21,oil,0.105
7/16/21,oil,0.087
7/17/21,oil,0.0624
7/18/21,oil,0.0739
7/19/21,oil,0.0766
7/20/21,oil,0.0826
7/21/21,oil,0.0943
7/22/21,oil,0.0942
7/23/21,oil,0.0984
7/24/21,oil,0.0598
7/25/21,oil,0.0624
7/26/21,oil,0.0777
7/27/21,oil,0.0659
7/28/21,oil,0.0788
7/29/21,oil,0.0831
7/30/21,oil,0.081
7/31/21,oil,0.0746
8/1/21,oil,0.0537
8/2/21,oil,0.0829
8/3/21,oil,0.0811
8/4/21,oil,0.075
8/5/21,oil,0.0769
8/6/21,oil,0.0895
8/7/21,oil,0.0606
8/8/21,oil,0.0571
8/9/21,oil,0.102
8/10/21,oil,0.1177
8/11/21,oil,0.1781
8/12/21,oil,0.1179
8/13/21,oil,0.1375
8/14/21,oil,0.0511
8/15/21,oil,0.0556
8/16/21,oil,0.0842
8/17/21,oil,0.0737
8/18/21,oil,0.0789
8/19/21,oil,0.0791
8/20/21,oil,0.0936
8/21/21,oil,0.0758
8/22/21,oil,0.0729
8/23/21,oil,0.0754
8/24/21,oil,0.0813
8/25/21,oil,0.0796
8/26/21,oil,0.0724
8/27/21,oil,0.0623
8/28/21,oil,0.064
8/29/21,oil,0.0547
8/30/21,oil,0.076
8/31/21,oil,0.1094
9/1/21,oil,0.0781
9/2/21,oil,0.1004
9/3/21,oil,0.0929
9/4/21,oil,0.0671
9/5/21,oil,0.1139
9/6/21,oil,0.0931
9/7/21,oil,0.0626
9/8/21,oil,0.1046
9/9/21,oil,0.0985
9/10/21,oil,0.1424
9/11/21,oil,0.0843
9/12/21,oil,0.0611
9/13/21,oil,0.0758
9/14/21,oil,0.0661
9/15/21,oil,0.084
9/16/21,oil,0.0889
9/17/21,oil,0.0827
9/18/21,oil,0.0449
9/19/21,oil,0.0463
9/20/21,oil,0.0886
9/21/21,oil,0.0687
9/22/21,oil,0.0737
9/23/21,oil,0.0795
9/24/21,oil,0.0793
9/25/21,oil,0.0745
9/26/21,oil,0.0654
9/27/21,oil,0.1153
9/28/21,oil,0.0845
9/29/21,oil,0.0718
9/30/21,oil,0.0747
10/1/21,oil,0.0953
10/2/21,oil,0.074
10/3/21,oil,0.084
10/4/21,oil,0.1134
10/5/21,oil,0.0913
10/6/21,oil,0.0948
10/7/21,oil,0.1369
10/8/21,oil,0.1029
10/9/21,oil,0.0991
10/10/21,oil,0.063
10/11/21,oil,0.105
10/12/21,oil,0.1007
10/13/21,oil,0.1421
10/14/21,oil,0.0794
10/15/21,oil,0.0875
10/16/21,oil,0.0992
10/17/21,oil,0.0957
10/18/21,oil,0.1172
10/19/21,oil,0.147
10/20/21,oil,0.0999
10/21/21,oil,0.0903
10/22/21,oil,0.0887
10/23/21,oil,0.1116
10/24/21,oil,0.0783
10/25/21,oil,0.1128
10/26/21,oil,0.1008
10/27/21,oil,0.1043
10/28/21,oil,0.0838
10/29/21,oil,0.1137
10/30/21,oil,0.1029
10/31/21,oil,0.104
11/1/21,oil,0.0956
11/2/21,oil,0.0968
11/3/21,oil,0.0883
11/4/21,oil,0.1832
11/5/21,oil,0.1371
11/6/21,oil,0.0896
11/7/21,oil,0.0964
11/8/21,oil,0.0873
11/9/21,oil,0.0853
11/10/21,oil,0.0798
11/11/21,oil,0.0901
11/12/21,oil,0.1018
11/13/21,oil,0.1021
11/14/21,oil,0.0824
11/15/21,oil,0.1136
11/16/21,oil,0.1425
11/17/21,oil,0.1145
11/18/21,oil,0.1133
11/19/21,oil,0.0806
11/20/21,oil,0.1111
11/21/21,oil,0.0947
11/22/21,oil,0.1033
11/23/21,oil,0.1371
11/24/21,oil,0.1156
11/25/21,oil,0.1024
11/26/21,oil,0.1083
11/27/21,oil,0.102
11/28/21,oil,0.1037
11/29/21,oil,0.087
11/30/21,oil,0.1077
12/1/21,oil,0.0988
12/2/21,oil,0.1179
12/3/21,oil,0.1133
12/4/21,oil,0.1144
12/5/21,oil,0.1868
12/6/21,oil,0.13
12/7/21,oil,0.1469
12/8/21,oil,0.1523
12/9/21,oil,0.1315
12/10/21,oil,0.1231
12/11/21,oil,0.1203
12/12/21,oil,0.0966
12/13/21,oil,0.1416
12/14/21,oil,0.1429
12/15/21,oil,0.1281
12/16/21,oil,0.1058
12/17/21,oil,0.138
12/18/21,oil,0.0969
12/19/21,oil,0.0652
12/20/21,oil,0.1028
12/21/21,oil,0.1378
12/22/21,oil,0.1321
12/23/21,oil,0.1726
12/24/21,oil,0.1419
12/25/21,oil,0.1213
12/26/21,oil,0.1125
12/27/21,oil,0.1288
12/28/21,oil,0.135
12/29/21,oil,0.1353
12/30/21,oil,0.1301
12/31/21,oil,0.1648
1/1/22,oil,0.0984
1/2/22,oil,0.1049
1/3/22,oil,0.1488
1/4/22,oil,0.1729
1/5/22,oil,0.1341
1/6/22,oil,0.1674
1/7/22,oil,0.1388
1/8/22,oil,0.2097
1/9/22,oil,0.1791
1/10/22,oil,0.1716
1/11/22,oil,0.1364
1/12/22,oil,0.1478
1/13/22,oil,0.2095
1/14/22,oil,0.1665
1/15/22,oil,0.1438
1/16/22,oil,0.1455
1/17/22,oil,0.2017
1/18/22,oil,0.224
1/19/22,oil,0.2215
1/20/22,oil,0.2665
1/21/22,oil,0.2705
1/22/22,oil,0.1918
1/23/22,oil,0.2571
1/24/22,oil,0.5018
1/25/22,oil,0.6315
1/26/22,oil,0.6238
1/27/22,oil,0.4058
1/28/22,oil,0.4336
1/29/22,oil,0.3942
1/30/22,oil,0.3444
1/31/22,oil,0.4605
2/1/22,oil,0.3432
2/2/22,oil,0.4213
2/3/22,oil,0.348
2/4/22,oil,0.47
2/5/22,oil,0.2737
2/6/22,oil,0.3233
2/7/22,oil,0.4231
2/8/22,oil,0.3513
2/9/22,oil,0.3376
2/10/22,oil,0.2624
2/11/22,oil,0.3189
2/12/22,oil,0.4816
2/13/22,oil,0.3996
2/14/22,oil,1.1284
2/15/22,oil,1.0151
2/16/22,oil,0.7694
2/17/22,oil,0.6557
2/18/22,oil,0.5795
2/19/22,oil,0.4627
2/20/22,oil,0.4664
2/21/22,oil,0.7293
2/22/22,oil,1.7391
2/23/22,oil,1.6096
2/24/22,oil,4.1819
2/25/22,oil,3.8066
2/26/22,oil,2.2274
2/27/22,oil,3.8345
2/28/22,oil,3.3933
3/1/22,oil,3.1343
3/2/22,oil,3.8199
3/3/22,oil,3.2038
3/4/22,oil,2.91
3/5/22,oil,2.9638
3/6/22,oil,3.3
3/7/22,oil,4.9755
3/8/22,oil,5.6343
3/9/22,oil,5.1806
3/10/22,oil,4.314
3/11/22,oil,3.5886
3/12/22,oil,2.8418
3/13/22,oil,2.4015
3/14/22,oil,2.6547
3/15/22,oil,2.8888
3/16/22,oil,2.6142
3/17/22,oil,2.1548
3/18/22,oil,2.2943
3/19/22,oil,1.8681
3/20/22,oil,1.872
3/21/22,oil,2.7165
3/22/22,oil,2.1914
3/23/22,oil,2.3537
3/24/22,oil,2.5982
3/25/22,oil,2.4176
3/26/22,oil,2.002
3/27/22,oil,2.338
3/28/22,oil,1.9459
3/29/22,oil,2.3517
3/30/22,oil,2.1902
3/31/22,oil,2.6793
4/1/22,oil,2.7886
4/2/22,oil,2.3791
4/3/22,oil,2.6036
4/4/22,oil,2.5599
4/5/22,oil,2.3146
4/6/22,oil,2.3348
4/7/22,oil,2.6283
4/8/22,oil,2.1809
4/9/22,oil,2.0039
4/10/22,oil,2.0147
4/11/22,oil,1.9323
4/12/22,oil,2.0804
4/13/22,oil,1.815
4/14/22,oil,1.8099
4/15/22,oil,1.2571
4/16/22,oil,1.4606
4/17/22,oil,1.2767
4/18/22,oil,1.5392
4/19/22,oil,1.476
4/20/22,oil,1.2698
4/21/22,oil,1.4055
4/22/22,oil,1.4093
4/23/22,oil,1.4333
4/24/22,oil,1.1293
4/25/22,oil,1.8235
4/26/22,oil,1.6464
4/27/22,oil,1.7074
4/28/22,oil,1.5493
4/29/22,oil,1.4566
4/30/22,oil,1.4221
5/1/22,oil,1.7094
5/2/22,oil,2.0643
5/3/22,oil,1.7801
5/4/22,oil,2.5077
5/5/22,oil,1.9254
5/6/22,oil,1.6643
5/7/22,oil,1.0356
5/8/22,oil,1.5334
5/9/22,oil,1.9209
5/10/22,oil,1.7696
5/11/22,oil,1.5547
5/12/22,oil,1.2823
5/13/22,oil,1.4809
5/14/22,oil,1.1423
5/15/22,oil,1.1498
5/16/22,oil,1.5239
5/17/22,oil,1.2585
5/18/22,oil,1.2702
5/19/22,oil,1.2769
5/20/22,oil,1.1171
5/21/22,oil,0.8806
5/22/22,oil,0.9562
5/23/22,oil,1.5742
5/24/22,oil,1.6689
5/25/22,oil,1.2384
5/26/22,oil,1.3765
5/27/22,oil,1.2968
5/28/22,oil,1.0969
5/29/22,oil,1.2792
5/30/22,oil,2.0617
5/31/22,oil,2.6294
6/1/22,oil,1.734
6/2/22,oil,1.6258
6/3/22,oil,1.8933
6/4/22,oil,1.0427
6/5/22,oil,0.9209
6/6/22,oil,1.0239
6/7/22,oil,1.1129
6/8/22,oil,1.3111
6/9/22,oil,1.1287
6/10/22,oil,1.2114
6/11/22,oil,1.4454
6/12/22,oil,1.3322
6/13/22,oil,1.1197
6/14/22,oil,0.9743
6/15/22,oil,1.2342
6/16/22,oil,0.9315
6/17/22,oil,0.9282
6/18/22,oil,0.8653
6/19/22,oil,0.8401
6/20/22,oil,1.2425
6/21/22,oil,1.0915
6/22/22,oil,1.3453
6/23/22,oil,1.1068
6/24/22,oil,0.8213
6/25/22,oil,0.7597
6/26/22,oil,1.5916
6/27/22,oil,1.7165
6/28/22,oil,1.4849
6/29/22,oil,0.9843
6/30/22,oil,1.0481
7/1/22,oil,1.108
7/2/22,oil,0.9043
7/3/22,oil,0.8797
7/4/22,oil,0.8866
7/5/22,oil,0.9125
7/6/22,oil,1.2562
7/7/22,oil,1.2157
7/8/22,oil,0.7962
7/9/22,oil,0.5536
7/10/22,oil,0.9653
7/11/22,oil,0.8134
7/12/22,oil,0.929
7/13/22,oil,1.3528
7/14/22,oil,1.078
7/15/22,oil,1.1472
7/16/22,oil,1.5266
7/17/22,oil,1.0798
7/18/22,oil,1.0659
7/19/22,oil,0.9308
7/20/22,oil,0.8796
7/21/22,oil,0.9133
7/22/22,oil,0.943
7/23/22,oil,0.8677
7/24/22,oil,0.6733
7/25/22,oil,0.7145
7/26/22,oil,1.0716
7/27/22,oil,0.939
7/28/22,oil,0.8996
7/29/22,oil,0.9059
7/30/22,oil,0.5956
7/31/22,oil,0.5082
8/1/22,oil,0.7252
8/2/22,oil,0.7658
8/3/22,oil,0.9224
8/4/22,oil,1.0661
8/5/22,oil,0.8495
8/6/22,oil,0.6902
8/7/22,oil,0.8565
8/8/22,oil,0.8112
8/9/22,oil,0.7481
8/10/22,oil,0.8334
8/11/22,oil,0.9154
8/12/22,oil,0.843
8/13/22,oil,0.651
8/14/22,oil,0.6117
8/15/22,oil,0.6098
8/16/22,oil,0.5949
8/17/22,oil,0.6863
8/18/22,oil,0.5215
8/19/22,oil,0.5843
8/20/22,oil,0.6574
8/21/22,oil,0.592
8/22/22,oil,0.5942
8/23/22,oil,0.7053
8/24/22,oil,0.7489
8/25/22,oil,0.6653
8/26/22,oil,0.8193
8/27/22,oil,0.5542
8/28/22,oil,0.6455
8/29/22,oil,0.6442
8/30/22,oil,0.6121
8/31/22,oil,0.5953
9/1/22,oil,0.7808
9/2/22,oil,1.0609
9/3/22,oil,1.0581
9/4/22,oil,0.9588
9/5/22,oil,1.0212
9/6/22,oil,1.1553
9/7/22,oil,1.1251
9/8/22,oil,0.854
9/9/22,oil,0.5416
9/10/22,oil,0.4224
9/11/22,oil,0.5033
9/12/22,oil,0.6072
9/13/22,oil,0.5772
9/14/22,oil,0.8032
9/15/22,oil,0.7034
9/16/22,oil,0.7867
9/17/22,oil,0.6127
9/18/22,oil,0.4343
9/19/22,oil,0.568
9/20/22,oil,0.7241
9/21/22,oil,0.9193
9/22/22,oil,0.8826
9/23/22,oil,0.7299
9/24/22,oil,0.7178
9/25/22,oil,0.5526
9/26/22,oil,0.6738
9/27/22,oil,0.6947
9/28/22,oil,0.9498
9/29/22,oil,0.7391
9/30/22,oil,0.6648
10/1/22,oil,0.5054
10/2/22,oil,0.565
10/3/22,oil,0.6597
10/4/22,oil,0.5343
10/5/22,oil,1.1611
10/6/22,oil,1.2101
10/7/22,oil,1.0182
10/8/22,oil,0.8287
10/9/22,oil,0.7214
10/10/22,oil,0.6452
10/11/22,oil,1.0208
10/12/22,oil,1.26
10/13/22,oil,0.9218
10/14/22,oil,0.7484
10/15/22,oil,0.7176
10/16/22,oil,0.7079
10/17/22,oil,0.708
10/18/22,oil,0.5605
10/19/22,oil,0.9091
10/20/22,oil,0.7246
10/21/22,oil,0.622
10/22/22,oil,0.505
10/23/22,oil,0.6349
10/24/22,oil,0.4526
10/25/22,oil,0.6563
10/26/22,oil,0.5677
10/27/22,oil,0.9003
10/28/22,oil,0.5936
10/29/22,oil,0.4799
10/30/22,oil,0.4839
10/31/22,oil,0.5902
11/1/22,oil,0.8153
11/2/22,oil,0.624
11/3/22,oil,0.6489
11/4/22,oil,0.6941
11/5/22,oil,0.6306
11/6/22,oil,0.782
11/7/22,oil,0.9077
11/8/22,oil,0.7124
11/9/22,oil,0.4715
11/10/22,oil,0.429
11/11/22,oil,0.9023
11/12/20,military exercise,0.0063
11/13/20,military exercise,0.0117
11/14/20,military exercise,0.0096
11/15/20,military exercise,0.0121
11/16/20,military exercise,0.0109
11/17/20,military exercise,0.0095
11/18/20,military exercise,0.0065
11/19/20,military exercise,0.0112
11/20/20,military exercise,0.014
11/21/20,military exercise,0.0122
11/22/20,military exercise,0.0397
11/23/20,military exercise,0.0238
11/24/20,military exercise,0.0167
11/25/20,military exercise,0.0125
11/26/20,military exercise,0.0064
11/27/20,military exercise,0.0169
11/28/20,military exercise,0.0303
11/29/20,military exercise,0.0207
11/30/20,military exercise,0.0163
12/1/20,military exercise,0.0126
12/2/20,military exercise,0.0108
12/3/20,military exercise,0.0358
12/4/20,military exercise,0.0118
12/5/20,military exercise,0.01
12/6/20,military exercise,0.0208
12/7/20,military exercise,0.0263
12/8/20,military exercise,0.0145
12/9/20,military exercise,0.0307
12/10/20,military exercise,0.0217
12/11/20,military exercise,0.0252
12/12/20,military exercise,0.0111
12/13/20,military exercise,0.0181
12/14/20,military exercise,0.0077
12/15/20,military exercise,0.0233
12/16/20,military exercise,0.0092
12/17/20,military exercise,0.0085
12/18/20,military exercise,0.0184
12/19/20,military exercise,0.0107
12/20/20,military exercise,0.0072
12/21/20,military exercise,0.0126
12/22/20,military exercise,0.0097
12/23/20,military exercise,0.0081
12/24/20,military exercise,0.0164
12/25/20,military exercise,0.0118
12/26/20,military exercise,0.0099
12/27/20,military exercise,0.0188
12/28/20,military exercise,0.0162
12/29/20,military exercise,0.0168
12/30/20,military exercise,0.0062
12/31/20,military exercise,0.0078
1/1/21,military exercise,0.0156
1/2/21,military exercise,0.016
1/3/21,military exercise,0.0105
1/4/21,military exercise,0.0097
1/5/21,military exercise,0.0124
1/6/21,military exercise,0.0077
1/7/21,military exercise,0.0037
1/8/21,military exercise,0.0041
1/9/21,military exercise,0.0084
1/10/21,military exercise,0.0056
1/11/21,military exercise,0.0142
1/12/21,military exercise,0.0132
1/13/21,military exercise,0.0059
1/14/21,military exercise,0.0037
1/15/21,military exercise,0.0159
1/16/21,military exercise,0.0126
1/17/21,military exercise,0.0109
1/18/21,military exercise,0.0199
1/19/21,military exercise,0.0089
1/20/21,military exercise,0.0118
1/21/21,military exercise,0.0045
1/22/21,military exercise,0.0184
1/23/21,military exercise,0.0058
1/24/21,military exercise,0.0056
1/25/21,military exercise,0.012
1/26/21,military exercise,0.0117
1/27/21,military exercise,0.01
1/28/21,military exercise,0.0077
1/29/21,military exercise,0.0069
1/30/21,military exercise,0.0158
1/31/21,military exercise,0.0072
2/1/21,military exercise,0.0162
2/2/21,military exercise,0.0227
2/3/21,military exercise,0.0111
2/4/21,military exercise,0.0063
2/5/21,military exercise,0.0061
2/6/21,military exercise,0.0096
2/7/21,military exercise,0.0163
2/8/21,military exercise,0.0155
2/9/21,military exercise,0.0138
2/10/21,military exercise,0.0132
2/11/21,military exercise,0.0195
2/12/21,military exercise,0.0266
2/13/21,military exercise,0.0093
2/14/21,military exercise,0.0253
2/15/21,military exercise,0.013
2/16/21,military exercise,0.0457
2/17/21,military exercise,0.0243
2/18/21,military exercise,0.0114
2/19/21,military exercise,0.0073
2/20/21,military exercise,0.0129
2/21/21,military exercise,0.0207
2/22/21,military exercise,0.0177
2/23/21,military exercise,0.0128
2/24/21,military exercise,0.0131
2/25/21,military exercise,0.0131
2/26/21,military exercise,0.0171
2/27/21,military exercise,0.0139
2/28/21,military exercise,0.0204
3/1/21,military exercise,0.0062
3/2/21,military exercise,0.0099
3/3/21,military exercise,0.0067
3/4/21,military exercise,0.0141
3/5/21,military exercise,0.0077
3/6/21,military exercise,0.0147
3/7/21,military exercise,0.0394
3/8/21,military exercise,0.0109
3/9/21,military exercise,0.0184
3/10/21,military exercise,0.0315
3/11/21,military exercise,0.0475
3/12/21,military exercise,0.025
3/13/21,military exercise,0.0173
3/14/21,military exercise,0.0169
3/15/21,military exercise,0.0166
3/16/21,military exercise,0.0313
3/17/21,military exercise,0.0185
3/18/21,military exercise,0.0173
3/19/21,military exercise,0.0161
3/20/21,military exercise,0.0148
3/21/21,military exercise,0.0203
3/22/21,military exercise,0.0135
3/23/21,military exercise,0.0171
3/24/21,military exercise,0.028
3/25/21,military exercise,0.1131
3/26/21,military exercise,0.0368
3/27/21,military exercise,0.0428
3/28/21,military exercise,0.0171
3/29/21,military exercise,0.017
3/30/21,military exercise,0.0144
3/31/21,military exercise,0.0184
4/1/21,military exercise,0.0932
4/2/21,military exercise,0.1599
4/3/21,military exercise,0.0798
4/4/21,military exercise,0.0558
4/5/21,military exercise,0.0455
